Filename,2Theta,Intensity,hkl
gen_92.cif,73.16516207033295,0.8855530760445012,"(3, 4, 0)"
gen_92.cif,73.40604389569629,6.027609013564791,"(3, 2, 4)"
gen_92.cif,73.85345568636244,3.486100769662073,"(4, 2, 0)"
gen_92.cif,73.85347656839707,3.486098199160199,"(2, 4, 0)"
gen_92.cif,74.66265892471723,1.1781085033274745,"(3, 1, -2)"
gen_92.cif,74.66267394945883,1.1781079546445523,"(1, 3, -2)"
gen_92.cif,74.67504876526105,0.22436457768740084,"(3, 0, 2)"
gen_92.cif,74.67506262569387,0.22436456617238826,"(0, 3, 2)"
gen_92.cif,74.80834403029259,1.948448643414591,"(3, 3, 4)"
gen_92.cif,75.04209722384012,2.919322992395226,"(2, 0, -3)"
gen_92.cif,75.10515823473845,0.9708182195337022,"(4, 3, 3)"
gen_92.cif,75.10516947503093,0.9708179254853514,"(3, 4, 3)"
gen_92.cif,75.36191664557315,2.3742908606336743,"(2, 2, -3)"
gen_92.cif,75.61744959663503,2.3958918215138127,"(2, -1, -2)"
gen_92.cif,75.83712661171444,1.9633296639111997,"(3, 0, -1)"
gen_92.cif,75.83714299139716,1.9633284962106707,"(0, 3, -1)"
gen_92.cif,76.15852937167489,1.357004218138224,"(4, 4, 2)"
gen_92.cif,76.23779085174901,5.651705156430041,"(1, 0, -4)"
gen_92.cif,76.41678466846174,0.1003946700347424,"(4, 4, 1)"
gen_92.cif,78.47346301108544,0.3292594500989731,"(4, 2, 3)"
gen_92.cif,78.47348177161037,0.32925929950045446,"(2, 4, 3)"
gen_92.cif,78.55330661784878,0.037464970185872304,"(1, 1, -4)"
gen_92.cif,78.62497439813869,5.188405418377725,"(2, 0, 4)"
gen_92.cif,79.42089515649124,0.312491816796978,"(3, 3, -2)"
gen_92.cif,80.48643350276315,2.4391081738315727,"(4, 4, 3)"
gen_92.cif,80.78513792925298,0.0113596474178366,"(3, 1, 4)"
gen_92.cif,80.78514921221047,0.011359658243635214,"(1, 3, 4)"
gen_92.cif,81.10666907669226,0.05855137994822553,"(4, 1, 1)"
gen_92.cif,81.1066936064104,0.058551357920013196,"(1, 4, 1)"
gen_92.cif,81.24878538040771,0.45110008698092197,"(4, 4, 0)"
gen_92.cif,81.51688473646507,1.8148284385795699,"(4, 2, -1)"
gen_92.cif,81.51690558155165,1.8148273817600624,"(2, 4, -1)"
gen_92.cif,82.60352088564639,2.053236381444427,"(2, -1, 3)"
gen_92.cif,82.62626935439631,2.944852680919596,"(1, -1, 4)"
gen_92.cif,83.09734248483514,0.5867204920593437,"(1, 1, 5)"
gen_92.cif,83.24711529002742,0.4699171040159523,"(4, 1, 0)"
gen_92.cif,83.24714053807635,0.4699168773620638,"(1, 4, 0)"
gen_92.cif,83.44465828387051,0.23639739259704964,"(3, 0, 3)"
gen_92.cif,83.44467089584373,0.23639735996931027,"(0, 3, 3)"
gen_92.cif,83.47942216061156,0.5916933372854912,"(2, 2, 5)"
gen_92.cif,83.49618996098076,1.0520746570517845,"(4, 1, 2)"
gen_92.cif,83.496213509276,1.052073871403746,"(1, 4, 2)"
gen_92.cif,84.86391933243969,0.004440236648859346,"(4, 3, 4)"
gen_92.cif,84.86392995835648,0.0044402388551546485,"(3, 4, 4)"
gen_92.cif,85.32676227297863,0.23064267111452563,"(3, 0, -2)"
gen_92.cif,85.32677904862915,0.23064248120645303,"(0, 3, -2)"
gen_92.cif,86.05076060259557,4.005713895740832,"(2, 1, 5)"
gen_92.cif,87.86095875027179,3.5741339688974563,"(2, -1, -3)"
gen_92.cif,88.47969072935035,2.3046320324892853,"(3, 2, -3)"
gen_92.cif,88.71047865386393,0.9352879306357674,"(1, 0, 5)"
gen_92.cif,88.80679997517164,1.8542658518319208,"(0, 0, 5)"
gen_92.cif,88.85087062310082,2.371848791906459,"(2, -2, 0)"
gen_92.cif,89.02234435655991,1.3504950128334143,"(4, 2, 4)"
gen_92.cif,89.02236218260786,1.3504944687907174,"(2, 4, 4)"
gen_92.cif,89.25559985336868,1.8650532352709337,"(4, 4, 4)"
gen_92.cif,89.42526433930185,2.468095724624785,"(2, 1, -4)"
gen_92.cif,89.46949773341319,0.8426265688757821,"(3, 2, 5)"
gen_92.cif,89.55730907447581,1.6717756794830139,"(3, 1, -3)"
gen_92.cif,89.55732412327976,1.671775352043133,"(1, 3, -3)"
gen_92.cif,89.87135346175637,1.4016616014181305,"(4, 1, -1)"
gen_92.cif,89.87137937278668,1.4016611515346535,"(1, 4, -1)"
gen_92.cif,89.94526792190679,1.9144938726868481,"(3, 3, 5)"
gen_133.cif,16.641631756978814,49.96634839002332,"(1, 0, 0)"
gen_133.cif,19.3678341958107,17.72448962407943,"(1, -1, 0)"
gen_133.cif,26.105991204981134,8.739942888765288,"(0, 0, 1)"
gen_133.cif,27.24589501627308,7.867915044538688,"(1, 1, 0)"
gen_133.cif,31.118938239116332,22.537083843675507,"(1, 0, 1)"
gen_133.cif,32.33527233795707,10.212169005544762,"(2, -1, 0)"
gen_133.cif,32.71274872024672,100.0,"(1, -1, 1)"
gen_133.cif,33.64783369788911,92.90890078847052,"(2, 0, 0)"
gen_133.cif,38.09103916972451,66.7834652901457,"(1, 1, 1)"
gen_133.cif,39.31847490428026,30.634348964785623,"(2, -2, 0)"
gen_133.cif,42.01973676720977,10.131505520575603,"(2, -1, 1)"
gen_133.cif,42.59004894510219,4.879373316096717,"(2, 1, 0)"
gen_133.cif,43.076663085813465,9.454294816390192,"(2, 0, 1)"
gen_133.cif,47.80797207134302,3.5198507217666406,"(2, -2, 1)"
gen_133.cif,48.49496041648797,3.378803103096872,"(3, -1, 0)"
gen_133.cif,50.63960597558795,5.965677524207427,"(2, 1, 1)"
gen_133.cif,51.46206672573685,2.847029055690368,"(3, 0, 0)"
